user_id,group,week_number,anomaly_score,label,label_name
U0043,NORMAL,6,0.0061,0,NORMAL
U0043,NORMAL,7,0.0102,0,NORMAL
U0043,NORMAL,8,0.019,0,NORMAL
U0043,NORMAL,9,0.0122,0,NORMAL
U0043,NORMAL,10,0.1043,0,NORMAL
U0043,NORMAL,11,0.1082,0,NORMAL
U0043,NORMAL,12,0.0172,0,NORMAL
U0044,NORMAL,0,0.0,0,NORMAL
U0044,NORMAL,1,0.0311,0,NORMAL
U0044,NORMAL,2,0.0,0,NORMAL
U0044,NORMAL,3,0.0,0,NORMAL
U0044,NORMAL,4,0.0,0,NORMAL
U0044,NORMAL,5,0.0046,0,NORMAL
U0044,NORMAL,6,0.0078,0,NORMAL
U0044,NORMAL,7,0.0025,0,NORMAL
U0044,NORMAL,8,0.0033,0,NORMAL
U0044,NORMAL,9,0.0,0,NORMAL
U0044,NORMAL,10,0.0048,0,NORMAL
U0044,NORMAL,11,0.0051,0,NORMAL
U0044,NORMAL,12,0.0063,0,NORMAL
U0045,NORMAL,0,0.0044,0,NORMAL
U0045,NORMAL,1,0.0022,0,NORMAL
U0045,NORMAL,2,0.0018,0,NORMAL
U0045,NORMAL,3,0.0024,0,NORMAL
U0045,NORMAL,4,0.0,0,NORMAL
U0045,NORMAL,5,0.0,0,NORMAL
U0045,NORMAL,6,0.0,0,NORMAL
U0045,NORMAL,7,0.0,0,NORMAL
U0045,NORMAL,8,0.0066,0,NORMAL
U0045,NORMAL,9,0.0015,0,NORMAL
U0045,NORMAL,10,0.0101,0,NORMAL
U0045,NORMAL,11,0.0061,0,NORMAL
U0045,NORMAL,12,0.0007,0,NORMAL
U0046,NORMAL,0,0.0,0,NORMAL
U0046,NORMAL,1,0.0016,0,NORMAL
U0046,NORMAL,2,0.0,0,NORMAL
U0046,NORMAL,3,0.0104,0,NORMAL
U0046,NORMAL,4,0.0094,0,NORMAL
U0046,NORMAL,5,0.0069,0,NORMAL
U0046,NORMAL,6,0.0106,0,NORMAL
U0046,NORMAL,7,0.0073,0,NORMAL
U0046,NORMAL,8,0.005,0,NORMAL
U0046,NORMAL,9,0.0068,0,NORMAL
U0046,NORMAL,10,0.0038,0,NORMAL
U0046,NORMAL,11,0.0037,0,NORMAL
U0046,NORMAL,12,0.0114,0,NORMAL
U0047,NORMAL,0,0.0,0,NORMAL
U0047,NORMAL,1,0.0125,0,NORMAL
U0047,NORMAL,2,0.0406,0,NORMAL
U0047,NORMAL,3,0.0078,0,NORMAL
U0047,NORMAL,4,0.0062,0,NORMAL
U0047,NORMAL,5,0.0,0,NORMAL
U0047,NORMAL,6,0.0052,0,NORMAL
U0047,NORMAL,7,0.0065,0,NORMAL
U0047,NORMAL,8,0.0068,0,NORMAL
U0047,NORMAL,9,0.0043,0,NORMAL
U0047,NORMAL,10,0.0015,0,NORMAL
U0047,NORMAL,11,0.0056,0,NORMAL
U0047,NORMAL,12,0.0171,0,NORMAL
U0048,NORMAL,0,0.0147,0,NORMAL
U0048,NORMAL,1,0.0,0,NORMAL
U0048,NORMAL,2,0.0076,0,NORMAL
U0048,NORMAL,3,0.0316,0,NORMAL
U0048,NORMAL,4,0.1056,0,NORMAL
U0048,NORMAL,5,0.1157,0,NORMAL
U0048,NORMAL,6,0.0825,0,NORMAL
U0048,NORMAL,7,0.0834,0,NORMAL
U0048,NORMAL,8,0.0293,0,NORMAL
U0048,NORMAL,9,0.0718,0,NORMAL
U0048,NORMAL,10,0.0403,0,NORMAL
U0048,NORMAL,11,0.0026,0,NORMAL
U0048,NORMAL,12,0.0083,0,NORMAL
U0049,NORMAL,0,0.0898,0,NORMAL
U0049,NORMAL,1,0.0,0,NORMAL
U0049,NORMAL,2,0.0,0,NORMAL
U0049,NORMAL,3,0.0,0,NORMAL
U0049,NORMAL,4,0.0061,0,NORMAL
U0049,NORMAL,5,0.0,0,NORMAL
U0049,NORMAL,6,0.0,0,NORMAL
U0049,NORMAL,7,0.0011,0,NORMAL
U0049,NORMAL,8,0.0096,0,NORMAL
U0049,NORMAL,9,0.0,0,NORMAL
U0049,NORMAL,10,0.0,0,NORMAL
U0049,NORMAL,11,0.0,0,NORMAL
U0049,NORMAL,12,0.0,0,NORMAL
U0050,NORMAL,0,0.0316,0,NORMAL
U0050,NORMAL,1,0.0376,0,NORMAL
U0050,NORMAL,2,0.0087,0,NORMAL
U0050,NORMAL,3,0.004,0,NORMAL
U0050,NORMAL,4,0.0094,0,NORMAL
U0050,NORMAL,5,0.0085,0,NORMAL
U0050,NORMAL,6,0.0029,0,NORMAL
U0050,NORMAL,7,0.0093,0,NORMAL
U0050,NORMAL,8,0.0025,0,NORMAL
U0050,NORMAL,9,0.0015,0,NORMAL
U0050,NORMAL,10,0.0124,0,NORMAL
U0050,NORMAL,11,0.011,0,NORMAL
U0050,NORMAL,12,0.0212,0,NORMAL
U0051,NORMAL,0,0.0,0,NORMAL
U0051,NORMAL,1,0.0486,0,NORMAL
U0051,NORMAL,2,0.0828,0,NORMAL
U0051,NORMAL,3,0.0,0,NORMAL
U0051,NORMAL,4,0.0,0,NORMAL
U0051,NORMAL,5,0.0,0,NORMAL
U0051,NORMAL,6,0.0046,0,NORMAL
U0051,NORMAL,7,0.0061,0,NORMAL
U0051,NORMAL,8,0.0035,0,NORMAL
U0051,NORMAL,9,0.0021,0,NORMAL
U0051,NORMAL,10,0.0095,0,NORMAL
U0051,NORMAL,11,0.0078,0,NORMAL
U0051,NORMAL,12,0.0019,0,NORMAL
U0052,NORMAL,0,0.0277,0,NORMAL
U0052,NORMAL,1,0.0027,0,NORMAL
U0052,NORMAL,2,0.0363,0,NORMAL
U0052,NORMAL,3,0.026,0,NORMAL
U0052,NORMAL,4,0.0013,0,NORMAL
U0052,NORMAL,5,0.0,0,NORMAL
U0052,NORMAL,6,0.0,0,NORMAL
U0052,NORMAL,7,0.0,0,NORMAL
U0052,NORMAL,8,0.0162,0,NORMAL
U0052,NORMAL,9,0.0,0,NORMAL
U0052,NORMAL,10,0.0,0,NORMAL
U0052,NORMAL,11,0.0014,0,NORMAL
U0052,NORMAL,12,0.0149,0,NORMAL
U0053,NORMAL,0,0.0035,0,NORMAL
U0053,NORMAL,1,0.0,0,NORMAL
U0053,NORMAL,2,0.0081,0,NORMAL
U0053,NORMAL,3,0.0145,0,NORMAL
U0053,NORMAL,4,0.0293,0,NORMAL
U0053,NORMAL,5,0.029,0,NORMAL
U0053,NORMAL,6,0.104,0,NORMAL
U0053,NORMAL,7,0.11,0,NORMAL
U0053,NORMAL,8,0.1324,0,NORMAL
U0053,NORMAL,9,0.1267,0,NORMAL
U0053,NORMAL,10,0.0852,0,NORMAL
U0053,NORMAL,11,0.1069,0,NORMAL
U0053,NORMAL,12,0.0529,0,NORMAL
U0054,NORMAL,0,0.0,0,NORMAL
U0054,NORMAL,1,0.0102,0,NORMAL
U0054,NORMAL,2,0.0631,0,NORMAL
U0054,NORMAL,3,0.0441,0,NORMAL
U0054,NORMAL,4,0.0371,0,NORMAL
U0054,NORMAL,5,0.0057,0,NORMAL
U0054,NORMAL,6,0.0015,0,NORMAL
U0054,NORMAL,7,0.0,0,NORMAL
U0054,NORMAL,8,0.0019,0,NORMAL
U0054,NORMAL,9,0.0039,0,NORMAL
U0054,NORMAL,10,0.0025,0,NORMAL
U0054,NORMAL,11,0.0049,0,NORMAL
U0054,NORMAL,12,0.0057,0,NORMAL
U0055,NORMAL,0,0.0563,0,NORMAL
U0055,NORMAL,1,0.005,0,NORMAL
U0055,NORMAL,2,0.0033,0,NORMAL
U0055,NORMAL,3,0.0072,0,NORMAL
U0055,NORMAL,4,0.0067,0,NORMAL
U0055,NORMAL,5,0.0,0,NORMAL
U0055,NORMAL,6,0.0,0,NORMAL
U0055,NORMAL,7,0.0,0,NORMAL
U0055,NORMAL,8,0.0,0,NORMAL
U0055,NORMAL,9,0.0136,0,NORMAL
U0055,NORMAL,10,0.0076,0,NORMAL
U0055,NORMAL,11,0.0075,0,NORMAL
U0055,NORMAL,12,0.0,0,NORMAL
U0056,NORMAL,0,0.0579,0,NORMAL
U0056,NORMAL,1,0.0686,0,NORMAL
U0056,NORMAL,2,0.06,0,NORMAL
U0056,NORMAL,3,0.0809,0,NORMAL
U0056,NORMAL,4,0.1175,0,NORMAL
U0056,NORMAL,5,0.0863,0,NORMAL
U0056,NORMAL,6,0.0701,0,NORMAL
U0056,NORMAL,7,0.064,0,NORMAL
U0056,NORMAL,8,0.0669,0,NORMAL
U0056,NORMAL,9,0.0245,0,NORMAL
U0056,NORMAL,10,0.0041,0,NORMAL
U0056,NORMAL,11,0.0,0,NORMAL
U0056,NORMAL,12,0.0,0,NORMAL
U0057,NORMAL,0,0.0771,0,NORMAL
U0057,NORMAL,1,0.0092,0,NORMAL
U0057,NORMAL,2,0.0143,0,NORMAL
U0057,NORMAL,3,0.0161,0,NORMAL
U0057,NORMAL,4,0.0267,0,NORMAL
U0057,NORMAL,5,0.0306,0,NORMAL
U0057,NORMAL,6,0.028,0,NORMAL
U0057,NORMAL,7,0.0306,0,NORMAL
U0057,NORMAL,8,0.0315,0,NORMAL
U0057,NORMAL,9,0.0232,0,NORMAL
U0057,NORMAL,10,0.0314,0,NORMAL
U0057,NORMAL,11,0.0272,0,NORMAL
U0057,NORMAL,12,0.0164,0,NORMAL
U0058,NORMAL,0,0.0437,0,NORMAL
U0058,NORMAL,1,0.0062,0,NORMAL
U0058,NORMAL,2,0.0017,0,NORMAL
U0058,NORMAL,3,0.0,0,NORMAL
U0058,NORMAL,4,0.0,0,NORMAL
U0058,NORMAL,5,0.0038,0,NORMAL
U0058,NORMAL,6,0.0,0,NORMAL
U0058,NORMAL,7,0.0,0,NORMAL
U0058,NORMAL,8,0.0,0,NORMAL
U0058,NORMAL,9,0.0008,0,NORMAL
U0058,NORMAL,10,0.0,0,NORMAL
U0058,NORMAL,11,0.0,0,NORMAL
U0058,NORMAL,12,0.0011,0,NORMAL
U0059,NORMAL,0,0.0,0,NORMAL
U0059,NORMAL,1,0.0575,0,NORMAL
U0059,NORMAL,2,0.0383,0,NORMAL
U0059,NORMAL,3,0.0304,0,NORMAL
U0059,NORMAL,4,0.0568,0,NORMAL
U0059,NORMAL,5,0.009,0,NORMAL
U0059,NORMAL,6,0.0477,0,NORMAL
U0059,NORMAL,7,0.034,0,NORMAL
U0059,NORMAL,8,0.0155,0,NORMAL
U0059,NORMAL,9,0.0586,0,NORMAL
U0059,NORMAL,10,0.0149,0,NORMAL
U0059,NORMAL,11,0.0408,0,NORMAL
U0059,NORMAL,12,0.0179,0,NORMAL
U0060,NORMAL,0,0.0153,0,NORMAL
U0060,NORMAL,1,0.0562,0,NORMAL
U0060,NORMAL,2,0.0921,0,NORMAL
U0060,NORMAL,3,0.085,0,NORMAL
U0060,NORMAL,4,0.0818,0,NORMAL
U0060,NORMAL,5,0.0462,0,NORMAL
U0060,NORMAL,6,0.0276,0,NORMAL
U0060,NORMAL,7,0.0,0,NORMAL
U0060,NORMAL,8,0.0,0,NORMAL
U0060,NORMAL,9,0.0264,0,NORMAL
U0060,NORMAL,10,0.0307,0,NORMAL
U0060,NORMAL,11,0.0719,0,NORMAL
U0060,NORMAL,12,0.1039,0,NORMAL
U0061,NORMAL,0,0.0035,0,NORMAL
U0061,NORMAL,1,0.0082,0,NORMAL
U0061,NORMAL,2,0.0506,0,NORMAL
U0061,NORMAL,3,0.0104,0,NORMAL
U0061,NORMAL,4,0.007,0,NORMAL
U0061,NORMAL,5,0.0,0,NORMAL
U0061,NORMAL,6,0.0061,0,NORMAL
U0061,NORMAL,7,0.0051,0,NORMAL
U0061,NORMAL,8,0.0008,0,NORMAL
U0061,NORMAL,9,0.007,0,NORMAL
U0061,NORMAL,10,0.0227,0,NORMAL
U0061,NORMAL,11,0.0259,0,NORMAL
U0061,NORMAL,12,0.0162,0,NORMAL
U0062,NORMAL,0,0.0668,0,NORMAL
U0062,NORMAL,1,0.0073,0,NORMAL
U0062,NORMAL,2,0.0126,0,NORMAL
U0062,NORMAL,3,0.0114,0,NORMAL
U0062,NORMAL,4,0.0143,0,NORMAL
U0062,NORMAL,5,0.0144,0,NORMAL
U0062,NORMAL,6,0.0091,0,NORMAL
U0062,NORMAL,7,0.0,0,NORMAL
U0062,NORMAL,8,0.0,0,NORMAL
U0062,NORMAL,9,0.0031,0,NORMAL
U0062,NORMAL,10,0.0156,0,NORMAL
U0062,NORMAL,11,0.0046,0,NORMAL
U0062,NORMAL,12,0.1256,0,NORMAL
U0063,NORMAL,0,0.0266,0,NORMAL
U0063,NORMAL,1,0.0036,0,NORMAL
U0063,NORMAL,2,0.0065,0,NORMAL
U0063,NORMAL,3,0.0132,0,NORMAL
U0063,NORMAL,4,0.018,0,NORMAL
U0063,NORMAL,5,0.0107,0,NORMAL
U0063,NORMAL,6,0.0048,0,NORMAL
U0063,NORMAL,7,0.0,0,NORMAL
U0063,NORMAL,8,0.0033,0,NORMAL
U0063,NORMAL,9,0.0069,0,NORMAL
U0063,NORMAL,10,0.0046,0,NORMAL
U0063,NORMAL,11,0.0051,0,NORMAL
U0063,NORMAL,12,0.0097,0,NORMAL
U0064,NORMAL,0,0.0123,0,NORMAL
U0064,NORMAL,1,0.0099,0,NORMAL
U0064,NORMAL,2,0.0116,0,NORMAL
U0064,NORMAL,3,0.0163,0,NORMAL
U0064,NORMAL,4,0.0416,0,NORMAL
U0064,NORMAL,5,0.0042,0,NORMAL
U0064,NORMAL,6,0.0123,0,NORMAL
U0064,NORMAL,7,0.0045,0,NORMAL
U0064,NORMAL,8,0.0,0,NORMAL
U0064,NORMAL,9,0.0127,0,NORMAL
U0064,NORMAL,10,0.0014,0,NORMAL
U0064,NORMAL,11,0.0,0,NORMAL
U0064,NORMAL,12,0.0,0,NORMAL
U0065,NORMAL,0,0.0302,0,NORMAL
U0065,NORMAL,1,0.0,0,NORMAL
U0065,NORMAL,2,0.0234,0,NORMAL
U0065,NORMAL,3,0.0,0,NORMAL
U0065,NORMAL,4,0.0023,0,NORMAL
U0065,NORMAL,5,0.0,0,NORMAL
U0065,NORMAL,6,0.0053,0,NORMAL
U0065,NORMAL,7,0.0,0,NORMAL
U0065,NORMAL,8,0.0,0,NORMAL
U0065,NORMAL,9,0.0008,0,NORMAL
U0065,NORMAL,10,0.0043,0,NORMAL
U0065,NORMAL,11,0.0026,0,NORMAL
U0065,NORMAL,12,0.0003,0,NORMAL
U0066,NORMAL,0,0.0,0,NORMAL
U0066,NORMAL,1,0.0107,0,NORMAL
U0066,NORMAL,2,0.0072,0,NORMAL
U0066,NORMAL,3,0.0074,0,NORMAL
U0066,NORMAL,4,0.0201,0,NORMAL
U0066,NORMAL,5,0.0021,0,NORMAL
U0066,NORMAL,6,0.0,0,NORMAL
U0066,NORMAL,7,0.007,0,NORMAL
U0066,NORMAL,8,0.0138,0,NORMAL
U0066,NORMAL,9,0.018,0,NORMAL
U0066,NORMAL,10,0.0636,0,NORMAL
U0066,NORMAL,11,0.1301,0,NORMAL
U0066,NORMAL,12,0.1781,0,NORMAL
U0067,NORMAL,0,0.0,0,NORMAL
U0067,NORMAL,1,0.0566,0,NORMAL
U0067,NORMAL,2,0.0102,0,NORMAL
U0067,NORMAL,3,0.0133,0,NORMAL
U0067,NORMAL,4,0.0186,0,NORMAL
U0067,NORMAL,5,0.0156,0,NORMAL
U0067,NORMAL,6,0.0074,0,NORMAL
U0067,NORMAL,7,0.0032,0,NORMAL
U0067,NORMAL,8,0.0014,0,NORMAL
U0067,NORMAL,9,0.0,0,NORMAL
U0067,NORMAL,10,0.0,0,NORMAL
U0067,NORMAL,11,0.0,0,NORMAL
U0067,NORMAL,12,0.0007,0,NORMAL
U0068,NORMAL,0,0.0455,0,NORMAL
U0068,NORMAL,1,0.0075,0,NORMAL
U0068,NORMAL,2,0.0475,0,NORMAL
U0068,NORMAL,3,0.0005,0,NORMAL
U0068,NORMAL,4,0.0009,0,NORMAL
U0068,NORMAL,5,0.0,0,NORMAL
U0068,NORMAL,6,0.0184,0,NORMAL
U0068,NORMAL,7,0.0613,0,NORMAL
U0068,NORMAL,8,0.1369,0,NORMAL
U0068,NORMAL,9,0.0864,0,NORMAL
U0068,NORMAL,10,0.0,0,NORMAL
U0068,NORMAL,11,0.0,0,NORMAL
U0068,NORMAL,12,0.0,0,NORMAL
U0069,NORMAL,0,0.0733,0,NORMAL
U0069,NORMAL,1,0.0396,0,NORMAL
U0069,NORMAL,2,0.1538,0,NORMAL
U0069,NORMAL,3,0.1442,0,NORMAL
U0069,NORMAL,4,0.2183,0,NORMAL
U0069,NORMAL,5,0.2449,1,WATCH
U0069,NORMAL,6,0.172,0,NORMAL
U0069,NORMAL,7,0.2286,1,WATCH
U0069,NORMAL,8,0.1853,0,NORMAL
U0069,NORMAL,9,0.0796,0,NORMAL
U0069,NORMAL,10,0.0621,0,NORMAL
U0069,NORMAL,11,0.0583,0,NORMAL
U0069,NORMAL,12,0.0613,0,NORMAL
U0070,NORMAL,0,0.0057,0,NORMAL
U0070,NORMAL,1,0.0324,0,NORMAL
U0070,NORMAL,2,0.0561,0,NORMAL
U0070,NORMAL,3,0.0523,0,NORMAL
U0070,NORMAL,4,0.0588,0,NORMAL
U0070,NORMAL,5,0.0336,0,NORMAL
U0070,NORMAL,6,0.0363,0,NORMAL
U0070,NORMAL,7,0.036,0,NORMAL
U0070,NORMAL,8,0.0806,0,NORMAL
U0070,NORMAL,9,0.0864,0,NORMAL
U0070,NORMAL,10,0.0273,0,NORMAL
U0070,NORMAL,11,0.0548,0,NORMAL
U0070,NORMAL,12,0.0003,0,NORMAL
U0071,NORMAL,0,0.0726,0,NORMAL
U0071,NORMAL,1,0.0135,0,NORMAL
U0071,NORMAL,2,0.0049,0,NORMAL
U0071,NORMAL,3,0.0148,0,NORMAL
U0071,NORMAL,4,0.0,0,NORMAL
U0071,NORMAL,5,0.0157,0,NORMAL
U0071,NORMAL,6,0.0174,0,NORMAL
U0071,NORMAL,7,0.0045,0,NORMAL
U0071,NORMAL,8,0.0,0,NORMAL
U0071,NORMAL,9,0.0018,0,NORMAL
U0071,NORMAL,10,0.0122,0,NORMAL
U0071,NORMAL,11,0.0086,0,NORMAL
U0071,NORMAL,12,0.0308,0,NORMAL
U0072,NORMAL,0,0.0907,0,NORMAL
U0072,NORMAL,1,0.0081,0,NORMAL
U0072,NORMAL,2,0.0091,0,NORMAL
U0072,NORMAL,3,0.0039,0,NORMAL
U0072,NORMAL,4,0.0035,0,NORMAL
U0072,NORMAL,5,0.0,0,NORMAL
U0072,NORMAL,6,0.0,0,NORMAL
U0072,NORMAL,7,0.012,0,NORMAL
U0072,NORMAL,8,0.0073,0,NORMAL
U0072,NORMAL,9,0.0,0,NORMAL
U0072,NORMAL,10,0.0,0,NORMAL
U0072,NORMAL,11,0.0,0,NORMAL
U0072,NORMAL,12,0.0,0,NORMAL
U0073,NORMAL,0,0.0694,0,NORMAL
U0073,NORMAL,1,0.0085,0,NORMAL
U0073,NORMAL,2,0.013,0,NORMAL
U0073,NORMAL,3,0.0004,0,NORMAL
U0073,NORMAL,4,0.0,0,NORMAL
U0073,NORMAL,5,0.0,0,NORMAL
U0073,NORMAL,6,0.0041,0,NORMAL
U0073,NORMAL,7,0.0095,0,NORMAL
U0073,NORMAL,8,0.0008,0,NORMAL
U0073,NORMAL,9,0.0,0,NORMAL
U0073,NORMAL,10,0.0,0,NORMAL
U0073,NORMAL,11,0.0119,0,NORMAL
U0073,NORMAL,12,0.0138,0,NORMAL
U0074,NORMAL,0,0.0008,0,NORMAL
U0074,NORMAL,1,0.0741,0,NORMAL
U0074,NORMAL,2,0.1742,0,NORMAL
U0074,NORMAL,3,0.171,0,NORMAL
U0074,NORMAL,4,0.2046,0,NORMAL
U0074,NORMAL,5,0.1944,0,NORMAL
U0074,NORMAL,6,0.1411,0,NORMAL
U0074,NORMAL,7,0.1385,0,NORMAL
U0074,NORMAL,8,0.112,0,NORMAL
U0074,NORMAL,9,0.1279,0,NORMAL
U0074,NORMAL,10,0.1463,0,NORMAL
U0074,NORMAL,11,0.1613,0,NORMAL
U0074,NORMAL,12,0.1921,0,NORMAL
U0075,NORMAL,0,0.0342,0,NORMAL
U0075,NORMAL,1,0.0124,0,NORMAL
U0075,NORMAL,2,0.0,0,NORMAL
U0075,NORMAL,3,0.0031,0,NORMAL
U0075,NORMAL,4,0.0033,0,NORMAL
U0075,NORMAL,5,0.0001,0,NORMAL
U0075,NORMAL,6,0.0078,0,NORMAL
U0075,NORMAL,7,0.0181,0,NORMAL
U0075,NORMAL,8,0.0202,0,NORMAL
U0075,NORMAL,9,0.0536,0,NORMAL
U0075,NORMAL,10,0.0706,0,NORMAL
U0075,NORMAL,11,0.0131,0,NORMAL
U0075,NORMAL,12,0.0384,0,NORMAL
U0076,NORMAL,0,0.0385,0,NORMAL
U0076,NORMAL,1,0.0,0,NORMAL
U0076,NORMAL,2,0.0,0,NORMAL
U0076,NORMAL,3,0.0,0,NORMAL
U0076,NORMAL,4,0.0,0,NORMAL
U0076,NORMAL,5,0.0,0,NORMAL
U0076,NORMAL,6,0.0031,0,NORMAL
U0076,NORMAL,7,0.0,0,NORMAL
U0076,NORMAL,8,0.0017,0,NORMAL
U0076,NORMAL,9,0.0,0,NORMAL
U0076,NORMAL,10,0.0051,0,NORMAL
U0076,NORMAL,11,0.0004,0,NORMAL
U0076,NORMAL,12,0.0035,0,NORMAL
U0077,NORMAL,0,0.0655,0,NORMAL
U0077,NORMAL,1,0.0699,0,NORMAL
U0077,NORMAL,2,0.2833,1,WATCH
U0077,NORMAL,3,0.2567,1,WATCH
U0077,NORMAL,4,0.3223,1,WATCH
U0077,NORMAL,5,0.3625,1,WATCH
U0077,NORMAL,6,0.2522,1,WATCH
U0077,NORMAL,7,0.2278,1,WATCH
U0077,NORMAL,8,0.1954,0,NORMAL
U0077,NORMAL,9,0.2079,0,NORMAL
U0077,NORMAL,10,0.2261,1,WATCH
U0077,NORMAL,11,0.2509,1,WATCH
U0077,NORMAL,12,0.2226,1,WATCH
U0078,NORMAL,0,0.0,0,NORMAL
U0078,NORMAL,1,0.0118,0,NORMAL
U0078,NORMAL,2,0.0119,0,NORMAL
U0078,NORMAL,3,0.0121,0,NORMAL
U0078,NORMAL,4,0.0181,0,NORMAL
U0078,NORMAL,5,0.0171,0,NORMAL
U0078,NORMAL,6,0.0143,0,NORMAL
U0078,NORMAL,7,0.0147,0,NORMAL
U0078,NORMAL,8,0.0109,0,NORMAL
U0078,NORMAL,9,0.0081,0,NORMAL
U0078,NORMAL,10,0.0185,0,NORMAL
U0078,NORMAL,11,0.0169,0,NORMAL
U0078,NORMAL,12,0.0294,0,NORMAL
U0079,NORMAL,0,0.0324,0,NORMAL
U0079,NORMAL,1,0.0,0,NORMAL
U0079,NORMAL,2,0.0,0,NORMAL
U0079,NORMAL,3,0.0,0,NORMAL
U0079,NORMAL,4,0.0,0,NORMAL
U0079,NORMAL,5,0.0028,0,NORMAL
U0079,NORMAL,6,0.0117,0,NORMAL
U0079,NORMAL,7,0.0043,0,NORMAL
U0079,NORMAL,8,0.0088,0,NORMAL
U0079,NORMAL,9,0.0,0,NORMAL
U0079,NORMAL,10,0.0,0,NORMAL
U0079,NORMAL,11,0.0,0,NORMAL
U0079,NORMAL,12,0.0,0,NORMAL
U0080,NORMAL,0,0.0538,0,NORMAL
U0080,NORMAL,1,0.0,0,NORMAL
U0080,NORMAL,2,0.0,0,NORMAL
U0080,NORMAL,3,0.0,0,NORMAL
U0080,NORMAL,4,0.0,0,NORMAL
U0080,NORMAL,5,0.0,0,NORMAL
U0080,NORMAL,6,0.0061,0,NORMAL
U0080,NORMAL,7,0.001,0,NORMAL
U0080,NORMAL,8,0.006,0,NORMAL
U0080,NORMAL,9,0.0105,0,NORMAL
U0080,NORMAL,10,0.0097,0,NORMAL
U0080,NORMAL,11,0.0,0,NORMAL
U0080,NORMAL,12,0.0,0,NORMAL
U0081,NORMAL,0,0.1396,0,NORMAL
U0081,NORMAL,1,0.0,0,NORMAL
U0081,NORMAL,2,0.0009,0,NORMAL
U0081,NORMAL,3,0.0049,0,NORMAL
U0081,NORMAL,4,0.0212,0,NORMAL
U0081,NORMAL,5,0.0313,0,NORMAL
U0081,NORMAL,6,0.0233,0,NORMAL
U0081,NORMAL,7,0.0243,0,NORMAL
U0081,NORMAL,8,0.0214,0,NORMAL
U0081,NORMAL,9,0.0169,0,NORMAL
U0081,NORMAL,10,0.0137,0,NORMAL
U0081,NORMAL,11,0.0255,0,NORMAL
U0081,NORMAL,12,0.0344,0,NORMAL
U0082,NORMAL,0,0.0252,0,NORMAL
U0082,NORMAL,1,0.0358,0,NORMAL
U0082,NORMAL,2,0.0002,0,NORMAL
U0082,NORMAL,3,0.0045,0,NORMAL
U0082,NORMAL,4,0.0105,0,NORMAL
U0082,NORMAL,5,0.0149,0,NORMAL
U0082,NORMAL,6,0.0142,0,NORMAL
U0082,NORMAL,7,0.008,0,NORMAL
U0082,NORMAL,8,0.0059,0,NORMAL
U0082,NORMAL,9,0.0091,0,NORMAL
U0082,NORMAL,10,0.0128,0,NORMAL
U0082,NORMAL,11,0.0045,0,NORMAL
U0082,NORMAL,12,0.0,0,NORMAL
U0083,NORMAL,0,0.0062,0,NORMAL
U0083,NORMAL,1,0.0034,0,NORMAL
U0083,NORMAL,2,0.0035,0,NORMAL
U0083,NORMAL,3,0.0,0,NORMAL
U0083,NORMAL,4,0.0,0,NORMAL
U0083,NORMAL,5,0.0,0,NORMAL
U0083,NORMAL,6,0.0016,0,NORMAL
U0083,NORMAL,7,0.0061,0,NORMAL
U0083,NORMAL,8,0.0,0,NORMAL
U0083,NORMAL,9,0.0,0,NORMAL
U0083,NORMAL,10,0.0082,0,NORMAL
U0083,NORMAL,11,0.0085,0,NORMAL
U0083,NORMAL,12,0.004,0,NORMAL
U0084,NORMAL,0,0.027,0,NORMAL
U0084,NORMAL,1,0.0186,0,NORMAL
U0084,NORMAL,2,0.0,0,NORMAL
U0084,NORMAL,3,0.0,0,NORMAL
U0084,NORMAL,4,0.0023,0,NORMAL
U0084,NORMAL,5,0.029,0,NORMAL
U0084,NORMAL,6,0.1295,0,NORMAL
U0084,NORMAL,7,0.1652,0,NORMAL
U0084,NORMAL,8,0.1319,0,NORMAL
U0084,NORMAL,9,0.088,0,NORMAL
U0084,NORMAL,10,0.0805,0,NORMAL
U0084,NORMAL,11,0.0374,0,NORMAL
U0084,NORMAL,12,0.0305,0,NORMAL
U0085,NORMAL,0,0.0963,0,NORMAL
U0085,NORMAL,1,0.0,0,NORMAL
U0085,NORMAL,2,0.0006,0,NORMAL
U0085,NORMAL,3,0.0051,0,NORMAL
U0085,NORMAL,4,0.0062,0,NORMAL
U0085,NORMAL,5,0.0009,0,NORMAL
U0085,NORMAL,6,0.0001,0,NORMAL
U0085,NORMAL,7,0.003,0,NORMAL
U0085,NORMAL,8,0.0029,0,NORMAL
U0085,NORMAL,9,0.0,0,NORMAL
U0085,NORMAL,10,0.0017,0,NORMAL
U0085,NORMAL,11,0.0,0,NORMAL
U0085,NORMAL,12,0.0,0,NORMAL
U0086,NORMAL,0,0.1377,0,NORMAL
U0086,NORMAL,1,0.0,0,NORMAL
U0086,NORMAL,2,0.0021,0,NORMAL
U0086,NORMAL,3,0.0012,0,NORMAL
U0086,NORMAL,4,0.0025,0,NORMAL
U0086,NORMAL,5,0.016,0,NORMAL
U0086,NORMAL,6,0.0136,0,NORMAL
U0086,NORMAL,7,0.0182,0,NORMAL
U0086,NORMAL,8,0.0138,0,NORMAL
U0086,NORMAL,9,0.0106,0,NORMAL
U0086,NORMAL,10,0.0096,0,NORMAL
U0086,NORMAL,11,0.0082,0,NORMAL
